ACSF1,rstc,TEST,0,MILLISECONDS,Generated by run_classification_experiment on 08/06/2024, 10:41:10. Encoder dictionary: {'0': 0, '1': 1, '2': 2, '3': 3, '4': 4, '5': 5, '6': 6, '7': 7, '8': 8, '9': 9}
{'batch_size': 100, 'contract_max_n_shapelet_samples': inf, 'estimator': None, 'max_shapelet_length': None, 'max_shapelets': None, 'n_jobs': 1, 'n_shapelet_samples': 10000, 'random_state': 0, 'shapelet_quality': 'Wasser', 'time_limit_in_minutes': 0, 'transform_limit_in_minutes': 0}
0.89,248823,3575,-1,61595648,10,N/A,-1,-1
3,3,,0.005,0.005,0.0,0.97,0.0,0.0,0.0,0.015,0.005,0.0
4,1,,0.0,0.545,0.4,0.0,0.01,0.04,0.005,0.0,0.0,0.0
4,4,,0.0,0.1,0.005,0.0,0.875,0.015,0.005,0.0,0.0,0.0
4,4,,0.005,0.21,0.105,0.0,0.665,0.0,0.005,0.01,0.0,0.0
4,4,,0.0,0.2,0.03,0.0,0.77,0.0,0.0,0.0,0.0,0.0
4,4,,0.0,0.055,0.0,0.01,0.915,0.005,0.0,0.01,0.005,0.0
4,4,,0.02,0.09,0.0,0.0,0.875,0.005,0.0,0.01,0.0,0.0
4,4,,0.0,0.075,0.005,0.005,0.89,0.02,0.0,0.005,0.0,0.0
4,4,,0.0,0.04,0.005,0.0,0.905,0.045,0.0,0.005,0.0,0.0
4,5,,0.0,0.07,0.005,0.0,0.36,0.555,0.01,0.0,0.0,0.0
4,4,,0.0,0.04,0.005,0.0,0.935,0.02,0.0,0.0,0.0,0.0
0,0,,0.87,0.0,0.005,0.02,0.005,0.0,0.005,0.02,0.07,0.005
0,0,,0.815,0.02,0.01,0.0,0.005,0.005,0.13,0.015,0.0,0.0
0,0,,0.815,0.01,0.005,0.005,0.01,0.02,0.12,0.005,0.0,0.01
0,0,,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,0.76,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.12,0.0
0,0,,0.495,0.185,0.025,0.0,0.2,0.01,0.065,0.02,0.0,0.0
0,0,,0.965,0.0,0.0,0.0,0.015,0.0,0.015,0.0,0.0,0.005
0,0,,0.96,0.005,0.0,0.02,0.0,0.0,0.0,0.015,0.0,0.0
0,0,,0.89,0.005,0.0,0.01,0.0,0.005,0.04,0.015,0.02,0.015
0,0,,0.7,0.06,0.03,0.02,0.075,0.0,0.02,0.085,0.01,0.0
6,6,,0.12,0.0,0.005,0.005,0.005,0.055,0.64,0.065,0.015,0.09
6,6,,0.0,0.0,0.0,0.0,0.0,0.02,0.965,0.0,0.0,0.015
6,5,,0.0,0.01,0.08,0.0,0.005,0.64,0.185,0.045,0.0,0.035
6,6,,0.0,0.0,0.0,0.0,0.0,0.03,0.955,0.005,0.0,0.01
6,6,,0.065,0.005,0.0,0.0,0.0,0.005,0.895,0.03,0.0,0.0
6,6,,0.0,0.0,0.005,0.0,0.0,0.025,0.93,0.01,0.0,0.03
6,6,,0.015,0.0,0.0,0.0,0.0,0.0,0.98,0.005,0.0,0.0
6,2,,0.035,0.105,0.39,0.0,0.035,0.045,0.38,0.0,0.0,0.01
6,6,,0.045,0.075,0.01,0.0,0.01,0.0,0.845,0.015,0.0,0.0
6,6,,0.025,0.01,0.0,0.0,0.0,0.03,0.92,0.0,0.0,0.015
5,5,,0.0,0.0,0.0,0.0,0.0,0.925,0.03,0.025,0.0,0.02
5,5,,0.0,0.005,0.025,0.0,0.0,0.97,0.0,0.0,0.0,0.0
5,5,,0.0,0.0,0.0,0.0,0.0,0.475,0.05,0.02,0.0,0.455
5,5,,0.005,0.01,0.01,0.0,0.0,0.76,0.195,0.015,0.0,0.005
5,4,,0.22,0.05,0.005,0.015,0.29,0.18,0.125,0.07,0.04,0.005
5,5,,0.0,0.0,0.0,0.0,0.0,0.52,0.01,0.03,0.0,0.44
5,2,,0.0,0.125,0.52,0.0,0.0,0.31,0.03,0.015,0.0,0.0
5,2,,0.01,0.065,0.45,0.0,0.0,0.41,0.06,0.005,0.0,0.0
5,5,,0.005,0.02,0.005,0.0,0.005,0.96,0.005,0.0,0.0,0.0
5,5,,0.0,0.0,0.035,0.0,0.0,0.855,0.095,0.005,0.0,0.01
2,2,,0.0,0.06,0.775,0.0,0.005,0.13,0.03,0.0,0.0,0.0
2,2,,0.065,0.105,0.48,0.0,0.05,0.025,0.115,0.15,0.0,0.01
2,2,,0.0,0.015,0.965,0.0,0.005,0.01,0.005,0.0,0.0,0.0
2,2,,0.0,0.075,0.68,0.0,0.005,0.145,0.085,0.005,0.0,0.005
2,2,,0.0,0.015,0.955,0.0,0.005,0.025,0.0,0.0,0.0,0.0
2,2,,0.005,0.045,0.47,0.0,0.0,0.315,0.11,0.05,0.0,0.005
2,2,,0.0,0.03,0.96,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2,2,,0.0,0.01,0.975,0.0,0.0,0.01,0.005,0.0,0.0,0.0
2,2,,0.0,0.095,0.855,0.0,0.04,0.01,0.0,0.0,0.0,0.0
2,2,,0.0,0.01,0.97,0.0,0.0,0.015,0.005,0.0,0.0,0.0
8,8,,0.005,0.005,0.0,0.115,0.0,0.0,0.0,0.02,0.855,0.0
8,8,,0.025,0.0,0.0,0.39,0.0,0.0,0.0,0.015,0.57,0.0
8,8,,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.975,0.0
8,8,,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.0
8,8,,0.01,0.0,0.0,0.435,0.0,0.0,0.0,0.08,0.475,0.0
8,8,,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.005,0.7,0.0
8,8,,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.955,0.0
8,8,,0.05,0.015,0.005,0.045,0.01,0.015,0.005,0.045,0.81,0.0
8,8,,0.005,0.0,0.0,0.095,0.0,0.0,0.0,0.005,0.895,0.0
8,8,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.97,0.0
7,7,,0.04,0.055,0.0,0.14,0.045,0.015,0.0,0.675,0.03,0.0
7,7,,0.01,0.0,0.005,0.0,0.005,0.155,0.125,0.565,0.0,0.135
7,7,,0.005,0.015,0.0,0.03,0.01,0.0,0.0,0.94,0.0,0.0
7,8,,0.02,0.005,0.0,0.265,0.005,0.01,0.0,0.26,0.435,0.0
7,7,,0.015,0.01,0.02,0.0,0.0,0.06,0.07,0.765,0.005,0.055
7,7,,0.02,0.005,0.0,0.04,0.015,0.005,0.005,0.91,0.0,0.0
7,7,,0.025,0.01,0.0,0.05,0.01,0.015,0.0,0.885,0.005,0.0
7,7,,0.03,0.015,0.0,0.03,0.01,0.0,0.0,0.915,0.0,0.0
7,6,,0.0,0.005,0.02,0.0,0.0,0.14,0.48,0.35,0.0,0.005
7,7,,0.04,0.01,0.005,0.0,0.0,0.025,0.045,0.865,0.005,0.005
1,1,,0.07,0.585,0.045,0.015,0.155,0.01,0.0,0.115,0.005,0.0
1,7,,0.07,0.115,0.1,0.0,0.005,0.045,0.135,0.505,0.005,0.02
1,1,,0.01,0.47,0.07,0.0,0.39,0.02,0.005,0.035,0.0,0.0
1,1,,0.0,0.705,0.055,0.0,0.195,0.045,0.0,0.0,0.0,0.0
1,1,,0.0,0.89,0.0,0.0,0.095,0.015,0.0,0.0,0.0,0.0
1,2,,0.02,0.305,0.545,0.0,0.115,0.005,0.005,0.005,0.0,0.0
1,1,,0.0,0.86,0.045,0.0,0.09,0.005,0.0,0.0,0.0,0.0
1,1,,0.0,0.995,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0
1,1,,0.0,0.54,0.005,0.0,0.455,0.0,0.0,0.0,0.0,0.0
1,1,,0.025,0.74,0.0,0.0,0.225,0.0,0.0,0.01,0.0,0.0
